City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Sola,VU,2022-04-25 03:30:36,-13.8833,167.55,83.07,79,75,0.0
295,Rawson,AR,2022-04-25 03:27:29,-43.3002,-65.1023,55.09,35,1,31.76
296,Verkhnedneprovskiy,RU,2022-04-25 03:30:37,54.9813,33.3457,44.1,87,96,10.29
297,Kodiak,US,2022-04-25 03:25:58,57.79,-152.4072,51.31,54,100,11.5
298,Ahipara,NZ,2022-04-25 03:30:38,-35.1667,173.1667,64.22,70,97,11.25
299,Karlskrona,SE,2022-04-25 03:30:39,56.1616,15.5866,34.25,73,31,11.01
300,Berdigestyakh,RU,2022-04-25 03:30:39,62.0989,126.6992,29.64,70,71,5.48
301,Munai,PH,2022-04-25 03:30:40,7.9758,124.0636,83.8,64,64,5.08
302,Vasvar,HU,2022-04-25 03:30:40,47.0493,16.7995,47.21,93,47,2.39
303,Walvis Bay,NA,2022-04-25 03:30:41,-22.9575,14.5053,47.35,87,0,6.91
304,Hami,CN,2022-04-25 03:30:41,42.8,93.45,67.6,23,11,19.24
305,Gurkovo,BG,2022-04-25 03:30:42,42.6667,25.8,52.34,81,54,1.79
306,Tocopilla,CL,2022-04-25 03:30:42,-22.092,-70.1979,65.79,71,6,3.74
307,Severo-Yeniseyskiy,RU,2022-04-25 03:30:43,60.3725,93.0408,27.25,74,100,7.72
308,Mbaiki,CF,2022-04-25 03:30:43,3.8678,17.9892,70.11,92,100,2.35
309,Tortoli,IT,2022-04-25 03:30:44,39.9256,9.6572,55.22,58,0,17.27
310,Mulege,MX,2022-04-25 03:30:44,26.8833,-111.9833,66.42,45,0,2.59
311,Ayagoz,KZ,2022-04-25 03:30:45,47.9714,80.4392,44.73,29,100,12.03
312,Almaznyy,RU,2022-04-25 03:30:45,48.0448,40.045,54.01,81,8,5.93
313,Tuban,ID,2022-04-25 03:30:46,-6.8976,112.0649,86.45,68,55,4.74
314,Buarcos,PT,2022-04-25 03:30:46,40.166,-8.8768,44.67,89,68,6.02
315,Sechura,PE,2022-04-25 03:30:47,-5.5569,-80.8222,70.02,76,94,12.95
316,Marquette,US,2022-04-25 03:31:47,46.5333,-87.6335,48.83,50,59,11.03
317,Young,UY,2022-04-25 03:31:48,-32.6833,-57.6333,67.98,95,90,11.05
318,Inirida,CO,2022-04-25 03:31:48,3.8653,-67.9239,73.22,97,100,1.19
319,Sabang,ID,2022-04-25 03:31:49,5.8933,95.3214,83.77,74,100,4.47
320,Pampa,US,2022-04-25 03:31:49,35.5362,-100.9599,59.95,43,0,6.91
321,Sept-Iles,CA,2022-04-25 03:30:11,50.2001,-66.3821,37.92,71,0,9.22
322,Birin,NP,2022-04-25 03:31:50,26.8865,88.0718,72.5,49,0,6.04
323,Flinders,AU,2022-04-25 03:27:34,-34.5833,150.8552,69.19,81,100,8.01
324,Puerto Escondido,MX,2022-04-25 03:31:51,15.85,-97.0667,83.23,74,20,0.0
325,Chaihe,CN,2022-04-25 03:31:51,44.7667,129.7,70.21,19,8,8.57
326,Sikonge,TZ,2022-04-25 03:31:52,-5.6333,32.7667,63.27,99,100,3.42
327,Saint Simons,US,2022-04-25 03:30:07,31.1352,-81.3901,71.64,80,0,6.91
328,Matinha,BR,2022-04-25 03:31:53,-3.1006,-45.0336,71.17,98,52,2.13
329,Karasjok,NO,2022-04-25 03:31:53,69.4719,25.5112,32.2,98,100,3.18
330,Minador Do Negrao,BR,2022-04-25 03:31:53,-9.3053,-36.8647,70.59,95,32,3.94
331,Kuningan,ID,2022-04-25 03:31:54,-6.9758,108.4831,84.16,62,84,5.06
332,Niwari,IN,2022-04-25 03:31:54,28.8833,77.5333,97.74,11,0,8.12
333,Assiniboia,CA,2022-04-25 03:31:55,49.6334,-105.9845,33.62,51,18,9.22
334,Ouango,CF,2022-04-25 03:31:55,4.3133,22.5552,70.23,98,100,2.24
335,Taoudenni,ML,2022-04-25 03:28:55,22.6783,-3.9836,74.73,29,0,10.22
336,Marzuq,YE,2022-04-25 03:31:56,14.4,46.4667,73.08,42,50,5.86
337,Wageningen,NL,2022-04-25 03:31:56,51.9667,5.6667,46.06,90,100,2.3
338,Saint-Philippe,RE,2022-04-25 03:31:57,-21.3585,55.7679,74.79,75,76,14.09
339,Altay,CN,2022-04-25 03:31:57,47.8667,88.1167,41.79,39,86,3.18
340,Moree,AU,2022-04-25 03:31:58,-29.4667,149.85,75.22,38,100,11.5
341,Pitimbu,BR,2022-04-25 03:31:58,-7.4706,-34.8086,75.79,82,75,7.45
342,Yerbogachen,RU,2022-04-25 03:31:59,61.2767,108.0108,32.27,58,100,9.51
343,Soria,ES,2022-04-25 03:31:59,41.6667,-2.6667,33.85,83,89,1.19
344,Provideniya,RU,2022-04-25 03:32:00,64.3833,-173.3,32.36,86,0,7.0
345,Kaniama,CD,2022-04-25 03:32:01,-7.5667,24.1833,65.71,97,31,3.91
346,Bestobe,KZ,2022-04-25 03:32:01,52.4994,73.0975,41.43,33,23,8.19
347,The Valley,AI,2022-04-25 03:29:03,18.217,-63.0578,77.09,74,71,18.45
348,Santiago Del Estero,AR,2022-04-25 03:32:02,-27.7951,-64.2615,70.74,85,0,4.59
349,Mizan Teferi,ET,2022-04-25 03:32:03,6.9833,35.5833,61.81,96,98,1.77
350,Antofagasta,CL,2022-04-25 03:32:03,-23.65,-70.4,60.08,82,39,3.27
351,Yucaipa,US,2022-04-25 03:32:04,34.0336,-117.0431,71.6,22,0,4.61
352,Katakwi,UG,2022-04-25 03:27:15,1.8911,33.9661,65.37,94,100,3.2
353,Cedar Lake,US,2022-04-25 03:32:05,41.3648,-87.4411,62.82,72,98,8.99
354,Pasni,PK,2022-04-25 03:32:05,25.2631,63.471,81.5,69,0,8.77
355,Tiarei,PF,2022-04-25 03:32:06,-17.5333,-149.3333,82.42,70,28,6.55
356,Shache,CN,2022-04-25 03:32:06,38.4167,77.2406,77.49,15,91,19.13
357,Labuan,MY,2022-04-25 03:32:06,5.2767,115.2417,82.76,88,40,3.44
358,Logansport,US,2022-04-25 03:32:07,40.7545,-86.3567,69.91,72,100,8.05
359,Streator,US,2022-04-25 03:30:00,41.1209,-88.8354,59.05,71,100,9.31
360,Santa Rosa,PH,2022-04-25 03:32:08,14.3122,121.1114,91.11,67,97,13.15
361,Igrim,RU,2022-04-25 03:33:09,63.1906,64.4162,33.69,100,100,3.24
362,Luba,GQ,2022-04-25 03:33:09,3.4568,8.5547,75.09,80,100,1.48
363,Leningradskiy,RU,2022-04-25 03:33:10,69.3833,178.4167,24.3,86,97,3.94
364,Hambantota,LK,2022-04-25 03:33:10,6.1241,81.1185,82.74,94,75,0.0
365,Licheng,CN,2022-04-25 03:33:11,23.2955,113.8284,85.3,63,90,10.38
366,Vanavara,RU,2022-04-25 03:33:11,60.34,102.2797,33.84,80,100,7.76
367,Sao Paulo Do Potengi,BR,2022-04-25 03:33:12,-5.895,-35.7628,75.31,97,56,5.35
368,Aquiraz,BR,2022-04-25 03:33:12,-3.9014,-38.3911,76.17,89,100,5.59
369,Aklavik,CA,2022-04-25 03:33:13,68.2191,-135.0107,32.85,83,100,5.93
370,Micheweni,TZ,2022-04-25 03:33:13,-4.9667,39.8333,79.9,83,100,5.61
371,Camacha,PT,2022-04-25 03:33:14,33.0833,-16.3333,60.22,82,75,4.61
372,Great Yarmouth,GB,2022-04-25 03:33:14,52.6083,1.7305,46.94,89,7,13.85
373,Thompson,CA,2022-04-25 03:30:24,55.7435,-97.8558,10.56,52,20,11.5
374,Tigil,RU,2022-04-25 03:33:15,57.8,158.6667,33.48,98,100,3.58
375,Banda Aceh,ID,2022-04-25 03:33:15,5.5577,95.3222,86.25,65,100,1.99
376,Tual,ID,2022-04-25 03:33:16,-5.6667,132.75,84.04,66,35,0.38
377,Vladimir,RU,2022-04-25 03:32:16,56.1366,40.3966,48.2,97,100,6.67
378,Kempsey,AU,2022-04-25 03:29:41,-31.0833,152.8333,71.94,64,96,5.01
379,Dondo,MZ,2022-04-25 03:33:17,-19.6094,34.7431,74.71,98,20,4.23
380,Oranjemund,NA,2022-04-25 03:33:17,-28.55,16.4333,51.73,82,0,10.65
381,Myaundzha,RU,2022-04-25 03:33:18,63.0494,147.1858,21.94,55,95,1.83
382,Maniitsoq,GL,2022-04-25 03:33:18,65.4167,-52.9,24.78,88,89,5.77
383,Salalah,OM,2022-04-25 03:33:19,17.0151,54.0924,82.04,68,23,6.55
384,Chivilcoy,AR,2022-04-25 03:33:19,-34.8957,-60.0167,61.3,93,50,8.32
385,Cowra,AU,2022-04-25 03:33:20,-33.8333,148.6833,73.15,38,100,4.07
386,Shelburne,CA,2022-04-25 03:33:20,44.0787,-80.2041,61.59,78,100,12.68
387,Kirakira,SB,2022-04-25 03:33:21,-10.4544,161.9205,83.48,74,97,3.44
388,Tabuny,RU,2022-04-25 03:33:21,52.7773,78.7896,41.27,39,42,8.12
389,Bondo,CD,2022-04-25 03:33:22,3.8146,23.6866,69.57,100,100,2.3
390,Matara,LK,2022-04-25 03:33:22,5.9485,80.5353,85.95,67,90,2.8
391,Goderich,CA,2022-04-25 03:33:23,43.7501,-81.7165,63.91,94,100,5.75
392,Gaya,IN,2022-04-25 03:33:23,24.7833,85.0,94.91,26,20,6.91
393,Ciudad Bolivar,VE,2022-04-25 03:33:24,8.1222,-63.5497,83.16,61,100,12.84
394,Narsaq,GL,2022-04-25 03:33:24,60.9167,-46.05,39.42,90,100,1.23
395,Luanda,AO,2022-04-25 03:33:25,-8.8368,13.2343,75.92,85,70,7.38
396,Ballina,AU,2022-04-25 03:33:25,-28.8667,153.5667,73.58,56,40,14.97
397,Birnin Kebbi,NG,2022-04-25 03:33:26,12.4539,4.1975,83.73,43,98,6.8
398,Panama City,PA,2022-04-25 03:33:26,8.9936,-79.5197,77.16,92,40,2.3
399,Macheta,CO,2022-04-25 03:33:27,5.0815,-73.6076,58.03,99,100,1.34
400,Muroto,JP,2022-04-25 03:33:27,33.2833,134.15,67.44,83,99,1.34
401,Yar-Sale,RU,2022-04-25 03:33:28,66.8333,70.8333,13.44,87,38,4.34
402,Tessalit,ML,2022-04-25 03:33:29,20.1986,1.0114,72.95,16,0,8.19
403,Roald,NO,2022-04-25 03:33:29,62.5833,6.1333,43.32,81,75,13.8
404,Baruun-Urt,MN,2022-04-25 03:33:29,46.6806,113.2792,54.43,30,90,12.59
405,Hun,LY,2022-04-25 03:33:30,29.1268,15.9477,62.13,44,52,7.23
406,Gumdag,TM,2022-04-25 03:33:30,39.2061,54.5906,71.04,29,100,23.06
407,Gizo,SB,2022-04-25 03:33:31,-8.103,156.8419,84.18,69,93,2.57
408,Atasu,KZ,2022-04-25 03:34:31,48.6814,71.6433,36.3,86,100,11.68
409,Daru,PG,2022-04-25 03:34:32,-9.0763,143.2092,84.31,74,61,6.2
410,Bijie,CN,2022-04-25 03:34:32,27.3125,105.2942,63.19,76,98,2.35
411,Butembo,CD,2022-04-25 03:34:33,0.15,29.2833,56.86,96,100,1.83
412,Geraldton,AU,2022-04-25 03:34:33,-28.7667,114.6,86.41,23,88,14.97
413,Shushtar,IR,2022-04-25 03:34:34,32.0455,48.8567,78.69,19,99,2.33
414,Buraydah,SA,2022-04-25 03:34:34,26.326,43.975,64.85,54,33,17.9
415,Methoni,GR,2022-04-25 03:34:35,36.8197,21.7049,60.22,79,88,11.81
416,Yaransk,RU,2022-04-25 03:34:37,57.3033,47.8861,46.92,76,100,4.85
417,Hamilton,US,2022-04-25 03:30:03,39.1834,-84.5333,74.03,59,20,6.91
418,Vardo,NO,2022-04-25 03:34:37,70.3705,31.1107,34.29,88,100,5.82
419,Xinqing,CN,2022-04-25 03:34:38,48.2333,129.5,56.68,25,94,6.44
420,Neuquen,AR,2022-04-25 03:33:45,-38.9516,-68.0591,53.49,43,0,18.41
421,Bilibino,RU,2022-04-25 03:34:39,68.0546,166.4372,23.68,75,79,4.72
422,Chapais,CA,2022-04-25 03:34:40,49.7834,-74.8492,40.78,81,100,14.92
423,Kamaishi,JP,2022-04-25 03:34:40,39.2667,141.8833,61.16,65,17,3.29
424,Mantua,IT,2022-04-25 03:34:41,45.1667,10.7833,50.95,90,25,3.0
425,Kisangani,CD,2022-04-25 03:34:42,0.5167,25.2,70.05,99,100,2.62
426,Tocache,PE,2022-04-25 03:34:42,-8.1842,-76.5125,70.32,98,100,0.58
427,Vila Franca Do Campo,PT,2022-04-25 03:34:43,37.7167,-25.4333,57.61,83,31,10.76
428,Mollendo,PE,2022-04-25 03:34:44,-17.0231,-72.0147,66.4,87,56,6.98
429,Nuqui,CO,2022-04-25 03:34:45,5.7125,-77.2708,78.03,84,80,2.3
430,Hirara,JP,2022-04-25 03:34:45,24.8,125.2833,84.06,83,40,17.27
431,Chimbote,PE,2022-04-25 03:34:46,-9.0853,-78.5783,66.34,89,90,7.74
432,Lira,UG,2022-04-25 03:34:47,2.235,32.9097,64.67,97,99,1.92
433,Saint-Raymond,CA,2022-04-25 03:34:48,45.467,-73.6095,48.4,55,20,16.11
434,Sidi Ali,DZ,2022-04-25 03:34:49,36.0998,0.4206,55.18,70,98,1.52
435,Simao,CN,2022-04-25 03:34:50,22.7886,100.9748,84.02,28,0,8.08
436,Kilindoni,TZ,2022-04-25 03:34:51,-7.9139,39.6668,81.23,77,99,5.93
437,Jiwani,PK,2022-04-25 03:34:51,25.05,61.7417,82.18,74,0,3.85
438,Brisbane,AU,2022-04-25 03:33:08,-27.4679,153.0281,71.85,79,75,10.36
439,Le Gosier,GP,2022-04-25 03:30:06,16.2069,-61.4933,74.86,94,40,1.14
440,Lorengau,PG,2022-04-25 03:34:52,-2.0226,147.2712,85.24,62,92,7.76
441,Srivardhan,IN,2022-04-25 03:34:53,18.0333,73.0167,92.3,41,14,9.84
442,Kasamwa,TZ,2022-04-25 03:34:53,-2.85,32.4333,64.63,97,100,3.15
443,Skibbereen,IE,2022-04-25 03:34:54,51.55,-9.2667,46.06,82,36,13.09
444,Mudgee,AU,2022-04-25 03:34:54,-32.5943,149.5871,69.85,52,75,12.66
445,Zhigalovo,RU,2022-04-25 03:34:55,54.8097,105.1578,33.82,49,100,8.14
446,Manta,EC,2022-04-25 03:34:55,-0.95,-80.7333,76.78,83,20,5.75
447,San Luis,AR,2022-04-25 03:34:56,-33.295,-66.3356,67.46,65,0,14.54
448,Cesme,TR,2022-04-25 03:34:56,38.3228,26.3064,47.91,87,0,1.14
449,Birjand,IR,2022-04-25 03:34:57,32.8663,59.2211,66.67,20,0,6.91
450,Kangaatsiaq,GL,2022-04-25 03:34:57,68.3065,-53.4641,12.29,98,38,2.44
451,Frontera,MX,2022-04-25 03:34:58,26.9333,-101.45,73.31,59,2,7.49
452,Carutapera,BR,2022-04-25 03:34:58,-1.195,-46.02,74.77,93,4,4.59
453,Praxedis Guerrero,MX,2022-04-25 03:34:59,31.3667,-106.0167,74.66,15,0,7.25
454,Coahuayana,MX,2022-04-25 03:34:59,18.7333,-103.6833,68.83,84,47,2.77
455,Lasa,IT,2022-04-25 03:36:00,46.6166,10.7002,45.48,86,84,3.89
456,Pochutla,MX,2022-04-25 03:36:00,15.7432,-96.4661,80.82,70,15,3.6
457,Sinnamary,GF,2022-04-25 03:36:01,5.3833,-52.95,77.94,89,82,9.51
458,Saint-Pierre,RE,2022-04-25 03:36:02,-21.3393,55.4781,74.88,69,20,16.11
459,Caravelas,BR,2022-04-25 03:36:02,-17.7125,-39.2481,74.53,92,1,2.37
460,Dingle,PH,2022-04-25 03:36:03,10.9995,122.6711,88.57,64,92,11.9
461,Zhuhai,CN,2022-04-25 03:36:04,22.2769,113.5678,91.85,89,40,10.36
462,Zvishavane,ZW,2022-04-25 03:36:05,-20.3267,30.0665,61.99,81,5,1.7
463,Bendigo,AU,2022-04-25 03:36:05,-36.7667,144.2833,73.85,44,94,3.0
464,Gavle,SE,2022-04-25 03:36:06,60.6745,17.1417,33.58,67,4,3.74
465,Totness,SR,2022-04-25 03:36:07,5.8833,-56.3167,77.43,91,93,10.0
466,Olinda,BR,2022-04-25 03:36:07,-8.0089,-34.8553,78.53,83,75,5.75
467,Edgewood,US,2022-04-25 03:35:26,39.4187,-76.2944,57.9,80,0,9.22
468,Okhotsk,RU,2022-04-25 03:36:08,59.3833,143.3,34.47,79,30,10.22
469,Haines Junction,CA,2022-04-25 03:36:08,60.7522,-137.5108,48.15,40,93,8.05
470,Krutinka,RU,2022-04-25 03:36:09,56.0055,71.5113,44.08,42,99,12.62
471,Chicama,PE,2022-04-25 03:36:09,-7.8447,-79.1469,59.54,83,85,6.22
472,Karpathos,GR,2022-04-25 03:36:10,35.507,27.2132,60.76,94,30,13.8
473,Whitianga,NZ,2022-04-25 03:36:11,-36.8333,175.7,65.59,61,53,4.9
474,Buriti Dos Lopes,BR,2022-04-25 03:36:11,-3.175,-41.8669,72.45,98,94,3.15
475,Werda,BW,2022-04-25 03:36:12,-25.2667,23.2833,59.09,31,95,9.55
476,Sompeta,IN,2022-04-25 03:36:12,18.9333,84.6,95.13,51,0,11.41
477,Balakhninskiy,RU,2022-04-25 03:36:13,58.0106,114.2769,33.87,58,100,9.08
478,Anderson,US,2022-04-25 03:36:13,34.5334,-82.6499,66.83,86,0,0.0
479,Kiunga,PG,2022-04-25 03:36:14,-6.1219,141.2906,94.06,48,63,2.17
480,Khurba,RU,2022-04-25 03:36:15,50.4072,136.8819,36.19,87,97,4.47
481,Grindavik,IS,2022-04-25 03:36:15,63.8424,-22.4338,41.47,93,75,9.22
482,Saint-Joseph,RE,2022-04-25 03:36:17,-21.3667,55.6167,73.78,73,77,13.38
483,Abu Kamal,SY,2022-04-25 03:36:17,34.4506,40.9171,68.67,43,14,5.03
484,Baena,ES,2022-04-25 03:36:18,37.6167,-4.3225,51.66,77,17,2.13
485,College,US,2022-04-25 03:36:18,64.8569,-147.8028,51.75,36,75,5.75
486,Olafsvik,IS,2022-04-25 03:36:19,64.8945,-23.7142,43.7,83,68,7.05
487,Cerqueira Cesar,BR,2022-04-25 03:36:19,-23.0356,-49.1661,60.19,96,0,7.27
488,Praia,CV,2022-04-25 03:36:20,14.9215,-23.5087,73.94,46,0,9.22
489,Ayan,RU,2022-04-25 03:36:20,56.45,138.1667,32.86,82,100,6.13
490,Placerville,US,2022-04-25 03:36:21,38.7296,-120.7986,64.76,52,0,0.0
491,Muscat,OM,2022-04-25 03:36:21,23.6139,58.5922,91.42,42,1,3.24
492,Bani Walid,LY,2022-04-25 03:36:22,31.7566,13.9942,60.1,48,100,4.99
493,Derbent,RU,2022-04-25 03:36:22,42.0678,48.2899,55.89,69,98,5.03
494,Sorong,ID,2022-04-25 03:33:21,-0.8833,131.25,84.72,71,30,6.85
495,Escanaba,US,2022-04-25 03:35:14,45.7453,-87.0646,53.56,47,75,16.11
496,Nishihara,JP,2022-04-25 03:36:24,26.1842,127.7558,82.45,80,75,13.8
497,Gat,IL,2022-04-25 03:36:24,31.61,34.7642,71.4,75,19,0.94
498,Touros,BR,2022-04-25 03:36:25,-5.1989,-35.4608,75.47,92,100,8.93
499,Sanica,BA,2022-04-25 03:36:25,44.6142,16.6411,51.42,87,99,3.74
500,Najran,SA,2022-04-25 03:36:26,17.4924,44.1277,70.45,40,25,2.04
501,Esperance,AU,2022-04-25 03:36:26,-33.8667,121.9,73.24,50,90,7.07
502,Billings,US,2022-04-25 03:35:26,45.7833,-108.5007,46.17,53,75,8.05
503,Suntar,RU,2022-04-25 03:37:27,62.1444,117.6319,32.92,78,100,4.36
504,Encantado,BR,2022-04-25 03:37:27,-29.2361,-51.8697,62.06,90,0,4.21
505,Tias,ES,2022-04-25 03:37:28,28.9611,-13.645,56.88,72,0,3.44
506,Burnie,AU,2022-04-25 03:37:28,-41.0667,145.9167,61.11,73,72,6.06
507,Pervomayskoye,RU,2022-04-25 03:37:29,43.919,46.7102,56.64,59,1,9.91
508,Pangody,RU,2022-04-25 03:37:29,65.85,74.4859,17.87,89,58,4.0
509,Moron,AR,2022-04-25 03:37:30,-34.6534,-58.6198,71.49,71,95,8.9
510,Sheffield,GB,2022-04-25 03:37:30,53.383,-1.4659,43.14,86,73,1.99
511,Gayny,RU,2022-04-25 03:37:31,60.3071,54.3241,39.74,93,100,6.73
512,Zeya,RU,2022-04-25 03:37:31,53.75,127.2667,47.21,18,0,6.76
513,Pishin,PK,2022-04-25 03:37:32,30.5803,66.9961,73.71,21,0,5.35
514,Riviere-Au-Renard,CA,2022-04-25 03:37:32,48.9957,-64.3971,43.09,88,100,12.01
515,San Cristobal,VE,2022-04-25 03:37:33,7.7669,-72.225,69.98,98,97,1.52
516,Villa Carlos Paz,AR,2022-04-25 03:37:34,-31.4241,-64.4978,71.89,80,2,4.0
517,Lesnoy,RU,2022-04-25 03:37:34,57.6198,63.0784,47.17,73,100,4.5
518,Altenstadt,DE,2022-04-25 03:37:35,50.2833,8.95,46.15,92,58,1.14
519,Quatre Cocos,MU,2022-04-25 03:37:35,-20.2078,57.7625,76.08,73,28,15.9
520,Challans,FR,2022-04-25 03:37:35,46.8436,-1.8749,54.52,93,11,7.07
521,Winslow,US,2022-04-25 03:36:21,35.0242,-110.6974,55.58,10,0,6.91
522,Paraiso,CR,2022-04-25 03:37:36,9.8383,-83.8656,65.41,98,88,1.9
523,Le Port,RE,2022-04-25 03:37:36,-20.9373,55.2919,75.2,67,73,5.1
524,Jepelacio,PE,2022-04-25 03:37:37,-6.1167,-76.95,64.58,99,100,1.03
525,Dicabisagan,PH,2022-04-25 03:37:37,17.0818,122.4157,87.28,61,90,6.6
526,Smithers,CA,2022-04-25 03:35:09,54.7804,-127.1743,50.32,53,100,3.44
527,Bealanana,MG,2022-04-25 03:37:38,-14.55,48.7333,61.95,95,97,4.76
528,Peniche,PT,2022-04-25 03:37:07,39.3558,-9.3811,53.46,93,24,5.99
529,Aljezur,PT,2022-04-25 03:37:39,37.3191,-8.8033,52.39,89,5,2.55
530,San Isidro,PE,2022-04-25 03:37:39,-12.1167,-77.05,70.02,75,0,6.91
531,Guatire,VE,2022-04-25 03:37:41,10.4762,-66.5427,76.21,95,86,1.88
532,Aykhal,RU,2022-04-25 03:37:41,66.0,111.5,22.33,73,53,6.38
533,Caldwell,US,2022-04-25 03:37:42,43.6629,-116.6874,57.34,34,0,3.44
534,Port Blair,IN,2022-04-25 03:37:43,11.6667,92.75,87.84,70,20,5.75
535,Chimore,BO,2022-04-25 03:37:43,-16.9833,-65.1333,73.11,95,87,1.01
536,Yulara,AU,2022-04-25 03:37:44,-25.2406,130.9889,71.44,53,100,5.75
537,Denpasar,ID,2022-04-25 03:37:44,-8.65,115.2167,85.71,79,20,10.36
538,Winona,US,2022-04-25 03:37:45,43.9666,-91.7668,48.0,70,100,10.36
539,Saint-Medard-En-Jalles,FR,2022-04-25 03:37:45,44.8969,-0.7214,50.31,100,100,3.44
540,Rocha,UY,2022-04-25 03:37:46,-34.4833,-54.3333,63.68,53,1,13.58
541,Hovd,MN,2022-04-25 03:37:46,48.0056,91.6419,31.57,27,74,4.07
542,Tura,IN,2022-04-25 03:37:47,25.5198,90.2201,85.55,58,19,7.11
543,Sao Miguel Do Araguaia,BR,2022-04-25 03:37:47,-13.275,-50.1628,71.92,87,95,3.58
544,Krasnoselkup,RU,2022-04-25 03:37:48,65.7,82.4667,10.33,80,98,1.97
545,Asind,IN,2022-04-25 03:37:48,25.7333,74.3333,93.58,20,0,11.97
546,Enshi,CN,2022-04-25 03:37:49,30.3,109.4833,77.81,72,100,0.69
547,Ternovka,RU,2022-04-25 03:37:50,51.678,41.6375,51.13,85,100,7.36
548,Bolshaya Dzhalga,RU,2022-04-25 03:37:50,45.9695,42.6966,56.43,77,3,4.07
549,Constitucion,CL,2022-04-25 03:37:51,-35.3333,-72.4167,54.5,87,97,2.64
550,Banjar,ID,2022-04-25 03:38:51,-8.19,114.9675,88.84,61,71,2.35
551,Wilkes-Barre,US,2022-04-25 03:38:52,41.2459,-75.8813,55.58,67,74,3.0
552,Ambovombe,MG,2022-04-25 03:38:52,-25.1667,46.0833,70.2,77,94,5.19
553,Krasnyy Yar,RU,2022-04-25 03:38:53,46.5331,48.3456,49.93,59,31,7.87
554,Birzai,LT,2022-04-25 03:38:53,56.2,24.75,42.87,98,90,3.09
555,Santa Maria,BR,2022-04-25 03:37:21,-29.6842,-53.8069,65.5,88,0,5.75
556,Gornozavodsk,RU,2022-04-25 03:38:54,58.3758,58.3211,42.53,92,99,6.91
557,Gamba,GA,2022-04-25 03:35:58,-2.65,10.0,76.3,92,100,3.36
558,Muros,ES,2022-04-25 03:38:55,42.7762,-9.0603,50.85,92,100,7.38
559,Rorvik,NO,2022-04-25 03:38:55,64.8621,11.2373,43.52,90,100,12.68
560,Venado,MX,2022-04-25 03:38:56,22.9333,-101.0833,67.6,72,57,11.41
561,Husavik,IS,2022-04-25 03:38:57,66.0449,-17.3389,41.76,90,100,1.5
562,Hualmay,PE,2022-04-25 03:38:57,-11.0964,-77.6139,66.94,87,59,9.17
563,Alice Springs,AU,2022-04-25 03:38:58,-23.7,133.8833,67.55,77,100,3.44
564,Yuncheng,CN,2022-04-25 03:38:58,35.0231,110.9928,78.39,38,14,5.5
